user_id,item_id,rating,timestamp
AEQKG4FNUB67X4JUBJRWT3ISVKDQ,B088X2WPTX,5,2020-10-01 16:18:49.830
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B08FD2KP9R,5,2020-08-28 03:24:50.381
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07W397QG4,5,2020-06-13 00:34:23.971
AEHWKRPNWNMOAJSMO2F6O7RFRTNA,B08693T3XR,5,2020-08-31 21:10:19.801
AGQIUTI7M4XUGCRV6E66FAOCX5PQ,B086JN17SK,4,2020-09-18 15:15:57.830
AHBFC446AIQBMLC3U4SV6YJJERPQ,B009GPP546,4,2022-04-02 15:44:47.135
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08HMLXW65,5,2020-12-27 18:31:26.864
AGK5FHPJXPI75CVFCUKFFKLIF3VQ,B085SY4WC3,5,2020-12-26 07:39:33.823
AEVFWS7JFEKHYDZKH4SI5YDSNGJQ_1,B08BRS98SF,3,2020-08-10 07:23:23.314
AG7S27ONM4W3F2IEUTTO3T3WFFQQ,B003AT2PKQ,5,2017-10-30 12:50:27.815
AGFLDIUYV2PKF5Q7IEMULR52GW2Q,B08D6PPL42,3,2020-11-02 01:01:06.934
AGADKXWLAJJ4FGWIDIWAPJL5A6HA,B08GJJ5RV9,4,2020-10-21 11:58:13.200
AGN5KJZU3FYSKVWXWM66LXYWL5CQ,B0851C4YPC,5,2020-08-10 18:44:12.898
AELHYMCYVS6T35HA3UH5UGFWTK6Q,B08C2T24WG,5,2020-12-14 16:44:32.315
AETG3MX7IDO7L4BLNFHUMM5J5BQQ,B07FPS2VFK,2,2021-05-01 14:06:17.030
AFSQYNVKFMP3WWNXTFTNBFNU3EOA,B08BYKQS9S,5,2020-09-14 20:37:30.043
AFESFBY7EYJMQNKR572SZFAAET5Q,B07THLR7RR,3,2020-08-24 16:23:52.535
AH2LTMRG3MQNGRZYPPCOJF4KPS3A,B09BJM95J7,4,2022-03-20 22:51:25.859
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B08K8P7LN6,3,2021-01-14 14:57:03.423
AHPGHDFIU3BUB3RQBP56RQQA7W4Q,B07YV9J2YZ,5,2021-02-25 02:12:56.207
AGCGQWDEGSGIIT7AZZ7RGY5ZU74Q,B092M5K59T,5,2022-01-23 08:34:48.211
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B07PZ8JNWJ,2,2020-12-14 11:48:39.665
AFZIHXLLRIZYAZDRCGC3Z4DYUMQQ,B085RS26YH,2,2021-08-08 22:11:33.621
AEMP3A7IKW37CMWFXNKXWW6HGJHA_1,B088M5P8FN,2,2020-09-10 16:56:56.448
AFLKX7ZNVK2DN6LG3EAP6ZNYUFHA,B08GMC48QF,4,2021-02-08 19:04:39.961
AEJU3Z6HDAERETMYI2CXBQVPPDFA,B08KWN77LW,5,2021-01-30 04:48:09.300
AHPG65LKS3QKRWDUWAKZNLEK5RZQ_1,B08N5NDVGH,5,2022-07-16 09:30:33.435
AHHA7FNGYVX5UNDN44WBYZL2ZLYQ,B017JSZKGY,5,2016-04-20 19:26:27.000
AESCUI6VXJSHLUIO44Y5ERAHZE4A,B081ZN3TD5,5,2020-02-05 06:16:32.859
AEJVPOKVYV27RFKQ3TQGZEKQVMIQ,B0799N7GJX,3,2018-02-24 06:36:51.036
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B07J1LYVHC,4,2020-02-19 15:57:05.944
AEHWKRPNWNMOAJSMO2F6O7RFRTNA,B0B8SFDJN9,5,2021-03-11 03:24:05.454
AGTGHYRTZXKX4AIL42A3FKWR7SOQ,B0851T7HDS,1,2021-01-09 17:41:51.582
AF453YWNMOPDI5XRRVQOIF56NM4Q,B09D6ZDZN8,4,2021-11-28 23:14:24.181
AG7LSI3VNIYJ62SBPPZ6ETYGMDMQ,B004UTSRNY,5,2013-07-01 19:49:50.000
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09BJM95J7,5,2021-09-30 21:45:12.215
AGWF6BTLJVQQ2N2R5PKNJOLY65GQ,B088TYPM71,5,2020-08-12 20:42:52.019
AHX2B4DEER2QR3IU3CCNB3CWC6TA,B086YBQ8M7,2,2020-08-04 20:54:24.089
AEGKJTQWHGBIOTO34OB3GKIGCN7A,B08343FS9P,4,2021-01-10 14:30:07.542
AFB7QGOJXRTRRZ3SDOSIRCR66UQQ,B089CSF11Y,5,2020-09-09 23:33:22.974
AG3GU5MHHM662AATYNDWYOKOZP7A,B086M8MZGB,4,2020-08-31 16:00:37.062
AFKZESU3PTCQ2UVDBDSFVFTXBFNQ_1,B07X8W7GJZ,5,2020-02-03 00:58:43.358
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B08N5NDVGH,3,2022-03-15 21:56:02.768
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B089R7S73D,5,2020-08-22 12:44:17.381
AGLW4RPFGBKWE3FBZBEP2JWUIOCA,B088LWRYJC,4,2020-08-04 08:07:00.682
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B09G3KBK7Y,3,2022-02-24 05:31:19.052
AFNRGRORFAGSB7WGANETBDDYDEAQ,B08J7R5HHX,1,2020-12-11 18:28:27.564
AFKZESU3PTCQ2UVDBDSFVFTXBFNQ_1,B07PHWX88W,4,2020-01-15 16:03:38.762
AGFLDIUYV2PKF5Q7IEMULR52GW2Q,B08F7877DC,4,2020-09-12 19:45:37.229
AHOYQ263ZGBZIBPQGKNVAWG35DNQ,B08YJ5SKZ5,4,2021-05-13 20:05:04.744
AHRMHX34T4DFLD44JNJEUHF3VZTA,B089D42WXP,5,2021-03-14 01:38:00.194
AFLI33M7ADMQ2B3DSIJLODWUHTAA,B088TXBCB5,4,2020-12-24 03:33:01.026
AFNCHMAKUAJOGVCKOA4XGLINHPDQ,B085QDWHQJ,4,2021-01-04 19:09:22.531
AGTGHYRTZXKX4AIL42A3FKWR7SOQ,B086VRRD99,4,2020-03-24 02:55:32.826
AFT32C2H4IW4SPZ6LXU6BIZOXYVA,B07SHX22XQ,5,2019-12-17 05:19:40.001
AGWF6BTLJVQQ2N2R5PKNJOLY65GQ,B005AL5H9S,5,2022-02-01 21:31:02.889
AHUWZSKOOZ475MPMYUKUDQJQTYVQ,B07CHB69Y3,5,2018-12-21 03:19:38.685
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,B01N7A5AGF,5,2021-02-18 02:26:04.717
